jawOpen,mouthLowerDown_R,mouthLowerDown_L,mouthStretch_R,mouthStretch_L,mouthPucker,mouthFrown_R,mouthFrown_L,mouthClose,mouthFunnel,mouthUpperUp_L,mouthUpperUp_R,jawForward,mouthShrugLower,mouthShrugUpper,jawRight,jawLeft,mouthDimple_L,mouthDimple_R,mouthRollLower,mouthRollUpper,mouthLeft,mouthRight,mouthSmile_L,mouthSmile_R,mouthPress_L,mouthPress_R,movement
0.1301,0.2411,0.2548,0.2405,0.2289,0.1866,0.0068,0.0295,0.0744,0.168,0.0434,0.0489,0.0702,0.0413,0.1763,0.0025,0.0103,0.031,0.0338,0.0388,0.0784,0.0,0.0599,0.0,0.0237,0.0153,0.0134,0
0.1238,0.2367,0.249,0.2346,0.2229,0.1906,0.0027,0.0152,0.0718,0.1644,0.0459,0.0515,0.0673,0.044,0.1792,0.0023,0.0108,0.0311,0.0337,0.0392,0.0762,0.0,0.0592,0.0001,0.039,0.0157,0.0139,0
0.1168,0.2161,0.2204,0.2323,0.2205,0.193,0.0006,0.0351,0.0692,0.1628,0.0478,0.0539,0.0653,0.0563,0.1809,0.0021,0.0112,0.0313,0.0339,0.042,0.0742,0.0,0.0585,0.0001,0.0244,0.0162,0.0143,0
0.1093,0.2047,0.2098,0.2309,0.219,0.1947,0.0025,0.0533,0.0667,0.1611,0.049,0.0553,0.0636,0.065,0.1818,0.002,0.0117,0.0317,0.0341,0.0455,0.0729,0.0,0.0581,0.0001,0.0154,0.0168,0.0149,0
0.1013,0.1949,0.2001,0.2299,0.2181,0.1957,0.0124,0.0717,0.0635,0.1602,0.0504,0.057,0.0624,0.0763,0.1827,0.0018,0.012,0.0322,0.0346,0.0513,0.0717,0.0,0.0579,0.0001,0.0112,0.0174,0.0154,0
0.0951,0.1824,0.1876,0.2294,0.2175,0.1966,0.0519,0.1124,0.0615,0.159,0.0513,0.0581,0.0615,0.0861,0.1832,0.0016,0.0121,0.0328,0.0351,0.0583,0.0708,0.0,0.0577,0.0001,0.0088,0.018,0.016,0
0.091,0.1746,0.1799,0.2295,0.2176,0.1973,0.0638,0.1258,0.0599,0.1578,0.0519,0.0588,0.0607,0.0904,0.1835,0.0015,0.0121,0.0333,0.0357,0.0615,0.07,0.0,0.0577,0.0001,0.0074,0.0186,0.0166,0
0.083,0.1623,0.167,0.2301,0.2179,0.198,0.0764,0.1388,0.057,0.157,0.0525,0.0595,0.0597,0.1008,0.1838,0.0014,0.0121,0.0339,0.0363,0.0641,0.0684,0.0,0.0579,0.0001,0.0064,0.0191,0.0171,0
0.0755,0.1556,0.1603,0.2305,0.218,0.2039,0.0868,0.1482,0.0546,0.1564,0.0532,0.0603,0.0589,0.1155,0.1844,0.0013,0.0119,0.0345,0.0369,0.0686,0.0669,0.0,0.0584,0.0001,0.0056,0.0197,0.0177,0
0.067,0.1443,0.1483,0.2311,0.2184,0.2056,0.0968,0.1605,0.0517,0.1558,0.0539,0.0612,0.0582,0.1273,0.1841,0.0012,0.0115,0.037,0.0408,0.0787,0.0659,0.0,0.0589,0.0,0.0051,0.0203,0.0183,0
